ledger_key,run_id,experiment_id,arm,control_of,pairing_provenance,group,subgroup,path,excluded,exclusion_reason,step,seq,description,seed,seed_command,seed_config,seed_agreement,seed_detector,seed_phase,split,metrics_primary_split,frozen_source_tag,per_class_kind,per_class_metric,per_class_source,per_class_valid_count,eval_recipe_id,host,host_raw,gpu,commit,epoch,notion_page_id,task_id,has_test,n_harvest_warnings,evidence_completeness,metrics_source,metric.AP_common,metric.AP_rare,metric.accuracy,metric.alpha,metric.control_init_mAP,metric.control_mAP,metric.delta_control,metric.delta_detection,metric.edit_score,metric.final_epoch,metric.final_mAP,metric.frame_acc_inline,metric.init_mAP,metric.injection_effect,metric.jaccard,metric.mAP,metric.mAP_50,metric.mAP_75,metric.mAP_baseline,metric.mAP_rescored,metric.macro_f1,metric.miss_ctx,metric.rep,metric.seg_f1_10,metric.seg_f1_25,metric.seg_f1_50,metric.sigma2_d,metric.sigma2_p,metric.sticky_accuracy,metric.sticky_edit_score,metric.sticky_jaccard,metric.sticky_macro_f1,metric.sticky_seg_f1_10,metric.sticky_seg_f1_25,metric.sticky_seg_f1_50,metric.tool_mAP,metric_test.accuracy,metric_test.edit_score,metric_test.jaccard,metric_test.macro_f1,metric_test.seg_f1_10,metric_test.seg_f1_25,metric_test.seg_f1_50,metric_test.sticky_accuracy,metric_test.sticky_edit_score,metric_test.sticky_jaccard,metric_test.sticky_macro_f1,metric_test.sticky_seg_f1_10,metric_test.sticky_seg_f1_25,metric_test.sticky_seg_f1_50
transfer__b2a_oracle_mask_07_001_b2a_oracle_mask_07_seed42,b2a_oracle_mask_07_001_b2a_oracle_mask_07_seed42,transfer/b2a_oracle_mask_07/b2a_oracle_mask_07@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_07_001_b2a_oracle_mask_07_seed42,False,,b2a_oracle_mask_07,1,b2a_oracle_mask_07,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_07_001_b2a_oracle_mask_07_seed42/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,40,,,False,0,full,metrics_json,,,0.9544554455445544,,,,,,54.074074074074076,,,,,,0.7877097314114201,,,,,,0.8194217530461306,,,0.6186813186813187,0.6058608058608059,0.5454212454212454,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_07_002_b2a_oracle_mask_07_seed123,b2a_oracle_mask_07_002_b2a_oracle_mask_07_seed123,transfer/b2a_oracle_mask_07/b2a_oracle_mask_07@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_07_002_b2a_oracle_mask_07_seed123,False,,b2a_oracle_mask_07,2,b2a_oracle_mask_07,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_07_002_b2a_oracle_mask_07_seed123/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,45,,,False,0,full,metrics_json,,,0.9570957095709571,,,,,,55.36398467432951,,,,,,0.7989957349351429,,,,,,0.8261172192611151,,,0.6395061728395062,0.6395061728395062,0.5592592592592592,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_07_003_b2a_oracle_mask_07_seed456,b2a_oracle_mask_07_003_b2a_oracle_mask_07_seed456,transfer/b2a_oracle_mask_07/b2a_oracle_mask_07@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_07_003_b2a_oracle_mask_07_seed456,False,,b2a_oracle_mask_07,3,b2a_oracle_mask_07,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_07_003_b2a_oracle_mask_07_seed456/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,49,,,False,0,full,metrics_json,,,0.9577557755775578,,,,,,56.349206349206355,,,,,,0.7951991925548404,,,,,,0.8239003491965268,,,0.6448637316561845,0.6322851153039832,0.6322851153039832,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_08_001_b2a_oracle_mask_08_seed42,b2a_oracle_mask_08_001_b2a_oracle_mask_08_seed42,transfer/b2a_oracle_mask_08/b2a_oracle_mask_08@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_08_001_b2a_oracle_mask_08_seed42,False,,b2a_oracle_mask_08,1,b2a_oracle_mask_08,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_08_001_b2a_oracle_mask_08_seed42/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,40,,,False,0,full,metrics_json,,,0.9564356435643564,,,,,,55.111111111111114,,,,,,0.79140525898657,,,,,,0.8215152293750893,,,0.6304761904761905,0.6171428571428571,0.6171428571428571,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_08_002_b2a_oracle_mask_08_seed123,b2a_oracle_mask_08_002_b2a_oracle_mask_08_seed123,transfer/b2a_oracle_mask_08/b2a_oracle_mask_08@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_08_002_b2a_oracle_mask_08_seed123,False,,b2a_oracle_mask_08,2,b2a_oracle_mask_08,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_08_002_b2a_oracle_mask_08_seed123/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,47,,,False,0,full,metrics_json,,,0.9590759075907591,,,,,,58.44444444444445,,,,,,0.796252395533989,,,,,,0.8244671587614969,,,0.6622222222222223,0.6622222222222223,0.648888888888889,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_08_003_b2a_oracle_mask_08_seed456,b2a_oracle_mask_08_003_b2a_oracle_mask_08_seed456,transfer/b2a_oracle_mask_08/b2a_oracle_mask_08@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_08_003_b2a_oracle_mask_08_seed456,False,,b2a_oracle_mask_08,3,b2a_oracle_mask_08,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_08_003_b2a_oracle_mask_08_seed456/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,46,,,False,0,full,metrics_json,,,0.9603960396039604,,,,,,56.44444444444445,,,,,,0.7986403745927808,,,,,,0.8256448634986591,,,0.6367346938775511,0.6367346938775511,0.6367346938775511,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_09_001_b2a_oracle_mask_09_seed42,b2a_oracle_mask_09_001_b2a_oracle_mask_09_seed42,transfer/b2a_oracle_mask_09/b2a_oracle_mask_09@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_09_001_b2a_oracle_mask_09_seed42,False,,b2a_oracle_mask_09,1,b2a_oracle_mask_09,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_09_001_b2a_oracle_mask_09_seed42/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,40,,,False,0,full,metrics_json,,,0.9452145214521452,,,,,,44.44444444444445,,,,,,0.7674558230817252,,,,,,0.8071848876723662,,,0.5098039215686274,0.5098039215686274,0.4875816993464053,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_09_002_b2a_oracle_mask_09_seed123,b2a_oracle_mask_09_002_b2a_oracle_mask_09_seed123,transfer/b2a_oracle_mask_09/b2a_oracle_mask_09@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_09_002_b2a_oracle_mask_09_seed123,False,,b2a_oracle_mask_09,2,b2a_oracle_mask_09,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_09_002_b2a_oracle_mask_09_seed123/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,45,,,False,0,full,metrics_json,,,0.9458745874587459,,,,,,37.90598290598291,,,,,,0.7753877647683024,,,,,,0.8127361148614185,,,0.46666666666666673,0.46666666666666673,0.4323232323232323,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_09_003_b2a_oracle_mask_09_seed456,b2a_oracle_mask_09_003_b2a_oracle_mask_09_seed456,transfer/b2a_oracle_mask_09/b2a_oracle_mask_09@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_09_003_b2a_oracle_mask_09_seed456,False,,b2a_oracle_mask_09,3,b2a_oracle_mask_09,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_09_003_b2a_oracle_mask_09_seed456/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,43,,,False,0,full,metrics_json,,,0.9498349834983498,,,,,,46.0,,,,,,0.7812947806692385,,,,,,0.8163188533014607,,,0.527891156462585,0.527891156462585,0.5040816326530613,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_10_001_b2a_oracle_mask_10_seed42,b2a_oracle_mask_10_001_b2a_oracle_mask_10_seed42,transfer/b2a_oracle_mask_10/b2a_oracle_mask_10@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_10_001_b2a_oracle_mask_10_seed42,False,,b2a_oracle_mask_10,1,b2a_oracle_mask_10,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_10_001_b2a_oracle_mask_10_seed42/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,44,,,False,0,full,metrics_json,,,0.9544554455445544,,,,,,42.857142857142854,,,,,,0.7923235180934747,,,,,,0.8222553161633853,,,0.5282651072124757,0.5282651072124757,0.4678362573099415,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_10_002_b2a_oracle_mask_10_seed123,b2a_oracle_mask_10_002_b2a_oracle_mask_10_seed123,transfer/b2a_oracle_mask_10/b2a_oracle_mask_10@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_10_002_b2a_oracle_mask_10_seed123,False,,b2a_oracle_mask_10,2,b2a_oracle_mask_10,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_10_002_b2a_oracle_mask_10_seed123/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,49,,,False,0,full,metrics_json,,,0.9577557755775578,,,,,,50.793650793650805,,,,,,0.7935783072955565,,,,,,0.8228664047023709,,,0.5767295597484275,0.5767295597484275,0.5099056603773585,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_10_003_b2a_oracle_mask_10_seed456,b2a_oracle_mask_10_003_b2a_oracle_mask_10_seed456,transfer/b2a_oracle_mask_10/b2a_oracle_mask_10@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_10_003_b2a_oracle_mask_10_seed456,False,,b2a_oracle_mask_10,3,b2a_oracle_mask_10,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_10_003_b2a_oracle_mask_10_seed456/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,38,,,False,0,full,metrics_json,,,0.9610561056105611,,,,,,59.48717948717948,,,,,,0.7973489380637109,,,,,,0.8250037593515228,,,0.700280112044818,0.700280112044818,0.700280112044818,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_11_001_b2a_oracle_mask_11_seed42,b2a_oracle_mask_11_001_b2a_oracle_mask_11_seed42,transfer/b2a_oracle_mask_11/b2a_oracle_mask_11@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_11_001_b2a_oracle_mask_11_seed42,False,,b2a_oracle_mask_11,1,b2a_oracle_mask_11,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_11_001_b2a_oracle_mask_11_seed42/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,48,,,False,0,full,metrics_json,,,0.9564356435643564,,,,,,49.77777777777778,,,,,,0.7893090078334662,,,,,,0.8203209392057891,,,0.5748299319727892,0.5748299319727892,0.5748299319727892,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_11_002_b2a_oracle_mask_11_seed123,b2a_oracle_mask_11_002_b2a_oracle_mask_11_seed123,transfer/b2a_oracle_mask_11/b2a_oracle_mask_11@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_11_002_b2a_oracle_mask_11_seed123,False,,b2a_oracle_mask_11,2,b2a_oracle_mask_11,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_11_002_b2a_oracle_mask_11_seed123/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,45,,,False,0,full,metrics_json,,,0.9590759075907591,,,,,,52.58620689655172,,,,,,0.7967712406474349,,,,,,0.8247948412488725,,,0.6172839506172839,0.6172839506172839,0.6049382716049382,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_11_003_b2a_oracle_mask_11_seed456,b2a_oracle_mask_11_003_b2a_oracle_mask_11_seed456,transfer/b2a_oracle_mask_11/b2a_oracle_mask_11@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_11_003_b2a_oracle_mask_11_seed456,False,,b2a_oracle_mask_11,3,b2a_oracle_mask_11,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_11_003_b2a_oracle_mask_11_seed456/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,46,,,False,0,full,metrics_json,,,0.9597359735973597,,,,,,59.77011494252874,,,,,,0.8013931433496758,,,,,,0.8275347289793197,,,0.7283950617283951,0.7283950617283951,0.7160493827160493,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_12_001_b2a_oracle_mask_12_seed42,b2a_oracle_mask_12_001_b2a_oracle_mask_12_seed42,transfer/b2a_oracle_mask_12/b2a_oracle_mask_12@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_12_001_b2a_oracle_mask_12_seed42,False,,b2a_oracle_mask_12,1,b2a_oracle_mask_12,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_12_001_b2a_oracle_mask_12_seed42/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,47,,,False,0,full,metrics_json,,,0.9551155115511551,,,,,,58.24175824175825,,,,,,0.7921513540298767,,,,,,0.8220686608245235,,,0.6285403050108932,0.6285403050108932,0.5784313725490197,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_12_002_b2a_oracle_mask_12_seed123,b2a_oracle_mask_12_002_b2a_oracle_mask_12_seed123,transfer/b2a_oracle_mask_12/b2a_oracle_mask_12@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_12_002_b2a_oracle_mask_12_seed123,False,,b2a_oracle_mask_12,2,b2a_oracle_mask_12,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_12_002_b2a_oracle_mask_12_seed123/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,48,,,False,0,full,metrics_json,,,0.9584158415841584,,,,,,56.4957264957265,,,,,,0.7989940802623162,,,,,,0.8262523582945001,,,0.6375350140056022,0.6244631185807656,0.5768440709617181,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_12_003_b2a_oracle_mask_12_seed456,b2a_oracle_mask_12_003_b2a_oracle_mask_12_seed456,transfer/b2a_oracle_mask_12/b2a_oracle_mask_12@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_12_003_b2a_oracle_mask_12_seed456,False,,b2a_oracle_mask_12,3,b2a_oracle_mask_12,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_12_003_b2a_oracle_mask_12_seed456/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,46,,,False,0,full,metrics_json,,,0.9597359735973597,,,,,,56.17283950617284,,,,,,0.7983229567888258,,,,,,0.8256235044140231,,,0.6504273504273503,0.6504273504273503,0.6247863247863248,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_13_001_b2a_oracle_mask_13_seed42,b2a_oracle_mask_13_001_b2a_oracle_mask_13_seed42,transfer/b2a_oracle_mask_13/b2a_oracle_mask_13@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_13_001_b2a_oracle_mask_13_seed42,False,,b2a_oracle_mask_13,1,b2a_oracle_mask_13,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_13_001_b2a_oracle_mask_13_seed42/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,50,,,False,0,full,metrics_json,,,0.9551155115511551,,,,,,49.96825396825397,,,,,,0.7945796666268319,,,,,,0.8239192418744603,,,0.5748148148148148,0.5748148148148148,0.5244444444444444,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_13_002_b2a_oracle_mask_13_seed123,b2a_oracle_mask_13_002_b2a_oracle_mask_13_seed123,transfer/b2a_oracle_mask_13/b2a_oracle_mask_13@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_13_002_b2a_oracle_mask_13_seed123,False,,b2a_oracle_mask_13,2,b2a_oracle_mask_13,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_13_002_b2a_oracle_mask_13_seed123/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,49,,,False,0,full,metrics_json,,,0.9584158415841584,,,,,,53.93162393162393,,,,,,0.7983126579559047,,,,,,0.8257907609980762,,,0.6244631185807656,0.6244631185807656,0.5637721755368813,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_13_003_b2a_oracle_mask_13_seed456,b2a_oracle_mask_13_003_b2a_oracle_mask_13_seed456,transfer/b2a_oracle_mask_13/b2a_oracle_mask_13@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_13_003_b2a_oracle_mask_13_seed456,False,,b2a_oracle_mask_13,3,b2a_oracle_mask_13,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_13_003_b2a_oracle_mask_13_seed456/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,43,,,False,0,full,metrics_json,,,0.9564356435643564,,,,,,55.15873015873016,,,,,,0.7926112816825766,,,,,,0.8225541053374646,,,0.6781970649895177,0.6656184486373165,0.5987945492662474,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_14_001_b2a_oracle_mask_14_seed42,b2a_oracle_mask_14_001_b2a_oracle_mask_14_seed42,transfer/b2a_oracle_mask_14/b2a_oracle_mask_14@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_14_001_b2a_oracle_mask_14_seed42,False,,b2a_oracle_mask_14,1,b2a_oracle_mask_14,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_14_001_b2a_oracle_mask_14_seed42/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,44,,,False,0,full,metrics_json,,,0.9570957095709571,,,,,,45.88122605363984,,,,,,0.7981709131776464,,,,,,0.825429254214301,,,0.5617283950617284,0.5617283950617284,0.5077160493827161,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_14_002_b2a_oracle_mask_14_seed123,b2a_oracle_mask_14_002_b2a_oracle_mask_14_seed123,transfer/b2a_oracle_mask_14/b2a_oracle_mask_14@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_14_002_b2a_oracle_mask_14_seed123,False,,b2a_oracle_mask_14,2,b2a_oracle_mask_14,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_14_002_b2a_oracle_mask_14_seed123/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,45,,,False,0,full,metrics_json,,,0.9610561056105611,,,,,,59.82905982905984,,,,,,0.8059600497786202,,,,,,0.8301958844749452,,,0.6692810457516339,0.6692810457516339,0.6562091503267974,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_14_003_b2a_oracle_mask_14_seed456,b2a_oracle_mask_14_003_b2a_oracle_mask_14_seed456,transfer/b2a_oracle_mask_14/b2a_oracle_mask_14@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_14_003_b2a_oracle_mask_14_seed456,False,,b2a_oracle_mask_14,3,b2a_oracle_mask_14,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_14_003_b2a_oracle_mask_14_seed456/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,40,,,False,0,full,metrics_json,,,0.9544554455445544,,,,,,49.18518518518519,,,,,,0.7869714186515262,,,,,,0.8191802797729838,,,0.5612121212121212,0.5612121212121212,0.5309090909090909,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_top3_joint_001_b2a_oracle_mask_top3_joint_seed123,b2a_oracle_mask_top3_joint_001_b2a_oracle_mask_top3_joint_seed123,transfer/b2a_oracle_mask_top3_joint/b2a_oracle_mask_top3_joint@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_top3_joint_001_b2a_oracle_mask_top3_joint_seed123,False,,b2a_oracle_mask_top3_joint,1,b2a_oracle_mask_top3_joint,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_top3_joint_001_b2a_oracle_mask_top3_joint_seed123/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,46,,,False,0,full,metrics_json,,,0.9174917491749175,,,,,,37.18253968253968,,,,,,0.6890652577383317,,,,,,0.7448265470780179,,,0.4296296296296296,0.4185185185185185,0.35555555555555557,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_top3_joint_002_b2a_oracle_mask_top3_joint_seed42,b2a_oracle_mask_top3_joint_002_b2a_oracle_mask_top3_joint_seed42,transfer/b2a_oracle_mask_top3_joint/b2a_oracle_mask_top3_joint@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_top3_joint_002_b2a_oracle_mask_top3_joint_seed42,False,,b2a_oracle_mask_top3_joint,2,b2a_oracle_mask_top3_joint,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_top3_joint_002_b2a_oracle_mask_top3_joint_seed42/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,50,,,False,0,full,metrics_json,,,0.926072607260726,,,,,,39.40242763772176,,,,,,0.7262302894101922,,,,,,0.7785918937363663,,,0.453954802259887,0.453954802259887,0.42182203389830514,,,,,,,,,,,,,,,,,,,,,,,,
transfer__b2a_oracle_mask_top3_joint_003_b2a_oracle_mask_top3_joint_seed456,b2a_oracle_mask_top3_joint_003_b2a_oracle_mask_top3_joint_seed456,transfer/b2a_oracle_mask_top3_joint/b2a_oracle_mask_top3_joint@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/b2a_oracle_mask_top3_joint_003_b2a_oracle_mask_top3_joint_seed456,False,,b2a_oracle_mask_top3_joint,3,b2a_oracle_mask_top3_joint,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/b2a_oracle_mask_top3_joint_003_b2a_oracle_mask_top3_joint_seed456/per_class_ap.json,9,4ac382e09c21,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,39,,,False,0,full,metrics_json,,,0.9188118811881189,,,,,,42.04576785221946,,,,,,0.7154974097055522,,,,,,0.7671456674986958,,,0.47222222222222215,0.47222222222222215,0.392063492063492,,,,,,,,,,,,,,,,,,,,,,,,
