experiment_id,metric,verdict_pstd,ratio_pstd,n_seeds,sigma_source,sigma_interpretation,determinism_class,pstd,pstd_over_median,a1_source,a2_seeds,a3_interp,a4_ratio,a5_sigma,a6_det,total,fragility,entrypoints
transfer/b2a_det2phase_oracletool/b2a_det2phase_oracletool@val~relation_detr_seed42,seg_f1_25,significant,4.7602286155888045,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.037417711664568705,1.3773,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_oracletool/b2a_det2phase_oracletool@val~relation_detr_seed42,seg_f1_50,significant,4.10353695749032,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.048406642931094146,1.4015,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_hires_seed42,accuracy,significant,10.492213229892778,3,paired_delta,unknown,uncontrolled,0.0022437929652773672,0.6210,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_hires_seed42,edit_score,not_significant,0.33091671505312975,3,paired_delta,unknown,uncontrolled,8.409554128573399,3.1889,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_hires_seed42,jaccard,significant,5.8363085435250115,3,paired_delta,unknown,uncontrolled,0.010203292191327321,1.1057,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_hires_seed42,macro_f1,significant,4.960436182788736,3,paired_delta,unknown,uncontrolled,0.012397550222790958,1.4229,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_hires_seed42,seg_f1_10,not_significant,0.7592736760603462,3,paired_delta,unknown,uncontrolled,0.07988656251566993,2.7761,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_hires_seed42,seg_f1_25,not_significant,1.0331696029422406,3,paired_delta,unknown,uncontrolled,0.0714159740846151,2.6288,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_hires_seed42,seg_f1_50,not_significant,0.998807090194496,3,paired_delta,unknown,uncontrolled,0.10518418559921326,3.0453,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed123,accuracy,significant,2.699000555212854,3,paired_delta,seed_effect,uncontrolled,0.009904656453550997,2.7411,0,1,0,1,0,1,3,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed123,edit_score,not_significant,0.6637007998038762,3,paired_delta,seed_effect,uncontrolled,5.752841560102627,2.1815,0,1,0,3,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed123,jaccard,significant,2.2430060439139847,3,paired_delta,seed_effect,uncontrolled,0.03443343194250599,3.7314,0,1,0,1,0,1,3,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed123,macro_f1,significant,2.16530175507004,3,paired_delta,seed_effect,uncontrolled,0.0296401402941746,3.4018,0,1,0,1,0,1,3,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed123,seg_f1_10,significant,1.5001889810394902,3,paired_delta,seed_effect,uncontrolled,0.04616857110220981,1.6044,0,1,0,2,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed123,seg_f1_25,significant,1.4880469724358711,3,paired_delta,seed_effect,uncontrolled,0.04861030798023297,1.7893,0,1,0,3,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed123,seg_f1_50,significant,1.4713451246876295,3,paired_delta,seed_effect,uncontrolled,0.039113888231088585,1.1324,0,1,0,3,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed42,accuracy,significant,16.956467816332648,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.001470146561141323,0.4069,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed42,edit_score,not_significant,0.041072283222004624,3,paired_delta,mixed_with_nondeterminism,uncontrolled,6.374173397192848,2.4171,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed42,jaccard,significant,6.870382539482981,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.008916218152880531,0.9662,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed42,macro_f1,significant,7.730876816104386,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.006781089903516565,0.7783,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed42,seg_f1_10,not_significant,0.40427213206048396,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.05544489705699702,1.9267,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed42,seg_f1_25,not_significant,0.34550457559745845,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.05950085525879608,2.1902,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed42,seg_f1_50,not_significant,0.637610677367293,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04120235983937824,1.1929,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed456,accuracy,significant,6.068429096771516,3,paired_delta,seed_effect,uncontrolled,0.0035169125111432224,0.9733,0,1,0,0,0,1,2,頑健,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed456,edit_score,not_significant,0.23307381448646683,3,paired_delta,seed_effect,uncontrolled,9.691249798283456,3.6749,0,1,0,3,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed456,jaccard,significant,3.7949147830814614,3,paired_delta,seed_effect,uncontrolled,0.01483378444431776,1.6075,0,1,0,0,0,1,2,頑健,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed456,macro_f1,significant,3.2623486346314587,3,paired_delta,seed_effect,uncontrolled,0.015217441571872894,1.7465,0,1,0,0,0,1,2,頑健,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed456,seg_f1_10,not_significant,0.19128261451490258,3,paired_delta,seed_effect,uncontrolled,0.06620611314158327,2.3007,0,1,0,3,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed456,seg_f1_25,not_significant,0.1963445886773856,3,paired_delta,seed_effect,uncontrolled,0.0723788977543976,2.6643,0,1,0,3,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed456,seg_f1_50,not_significant,0.2453180776228603,3,paired_delta,seed_effect,uncontrolled,0.08253884233433532,2.3897,0,1,0,3,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed123,accuracy,significant,10.492736076612495,3,paired_delta,seed_effect,uncontrolled,0.004183312066409554,1.1577,0,1,0,0,0,1,2,頑健,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed123,edit_score,significant,1.9819103384174732,3,paired_delta,seed_effect,uncontrolled,2.057381624102687,0.7802,0,1,0,2,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed123,jaccard,significant,16.859973841976473,3,paired_delta,seed_effect,uncontrolled,0.006866302776250108,0.7441,0,1,0,0,1,1,3,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed123,macro_f1,significant,172.270445599465,3,paired_delta,seed_effect,uncontrolled,0.0005611364937579734,0.0644,0,1,0,0,3,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed123,seg_f1_10,significant,2.9329690435917546,3,paired_delta,seed_effect,uncontrolled,0.026702824655977175,0.9279,0,1,0,1,0,1,3,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed123,seg_f1_25,significant,2.8569661320389894,3,paired_delta,seed_effect,uncontrolled,0.03118640160763396,1.1480,0,1,0,1,0,1,3,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed123,seg_f1_50,significant,2.382329863258408,3,paired_delta,seed_effect,uncontrolled,0.02539869432767098,0.7354,0,1,0,1,1,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed42,accuracy,significant,10.18012751388452,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003942088684327984,1.0910,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed42,edit_score,significant,2.435093359999133,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.6656972643225878,0.6316,0,1,2,1,1,1,6,脆い,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed42,jaccard,significant,11.664539682337253,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.009647351823003176,1.0454,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed42,macro_f1,significant,8.651984057731353,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.011116353544244914,1.2758,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed42,seg_f1_10,significant,2.748316871805531,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.023271462315233776,0.8087,0,1,2,1,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed42,seg_f1_25,significant,2.577335737039355,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02718605371246387,1.0007,0,1,2,1,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed42,seg_f1_50,significant,3.635814252044624,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.028347159364888925,0.8207,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed456,accuracy,significant,3.466445867700257,3,paired_delta,seed_effect,uncontrolled,0.01091717159960862,3.0213,0,1,0,0,0,1,2,頑健,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed456,edit_score,not_significant,0.7204756520506578,3,paired_delta,seed_effect,uncontrolled,4.513168603351686,1.7114,0,1,0,3,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed456,jaccard,significant,8.32889766448553,3,paired_delta,seed_effect,uncontrolled,0.011547356412363964,1.2513,0,1,0,0,0,1,2,頑健,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed456,macro_f1,significant,8.680388410034162,3,paired_delta,seed_effect,uncontrolled,0.010426767425518417,1.1967,0,1,0,0,0,1,2,頑健,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed456,seg_f1_10,not_significant,0.6116787278525142,3,paired_delta,seed_effect,uncontrolled,0.034658019868754525,1.2044,0,1,0,3,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed456,seg_f1_25,not_significant,0.6646398165939466,3,paired_delta,seed_effect,uncontrolled,0.02477385548099853,0.9119,0,1,0,3,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed456,seg_f1_50,not_significant,0.8761015307606959,3,paired_delta,seed_effect,uncontrolled,0.02727141305151308,0.7896,0,1,0,3,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_00/b2a_mask_dim_00@val~relation_detr_seed42,accuracy,significant,10.606442180272234,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0029711600291948926,0.8223,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_00/b2a_mask_dim_00@val~relation_detr_seed42,edit_score,not_significant,0.303782526910579,3,paired_delta,mixed_with_nondeterminism,uncontrolled,5.388904143277584,2.0435,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_00/b2a_mask_dim_00@val~relation_detr_seed42,jaccard,significant,13.527652297722106,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.006115368976685148,0.6627,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_00/b2a_mask_dim_00@val~relation_detr_seed42,macro_f1,significant,23.694392738836545,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.002932747526409118,0.3366,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_00/b2a_mask_dim_00@val~relation_detr_seed42,seg_f1_10,not_significant,0.87965387014274,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0489377705192535,1.7006,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_00/b2a_mask_dim_00@val~relation_detr_seed42,seg_f1_25,not_significant,0.9485410518094956,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04945687074764094,1.8205,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_00/b2a_mask_dim_00@val~relation_detr_seed42,seg_f1_50,not_significant,0.914595166040105,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.07611370716538643,2.2037,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_01/b2a_mask_dim_01@val~relation_detr_seed42,accuracy,significant,16.399107232387045,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0024314904815581143,0.6729,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_01/b2a_mask_dim_01@val~relation_detr_seed42,edit_score,not_significant,0.5282200166107809,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.1940477296480316,0.4528,0,1,2,3,2,1,9,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_01/b2a_mask_dim_01@val~relation_detr_seed42,jaccard,significant,13.73264462885252,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.008269021374384527,0.8961,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_01/b2a_mask_dim_01@val~relation_detr_seed42,macro_f1,significant,8.645537318947211,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.011223106816351157,1.2881,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_01/b2a_mask_dim_01@val~relation_detr_seed42,seg_f1_10,significant,3.5892121802208288,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.011544275082176763,0.4012,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_01/b2a_mask_dim_01@val~relation_detr_seed42,seg_f1_25,significant,4.774821601854594,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.009550568595325017,0.3516,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_01/b2a_mask_dim_01@val~relation_detr_seed42,seg_f1_50,significant,11.705378270459594,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.00706618043393831,0.2046,0,1,2,0,3,1,7,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_02/b2a_mask_dim_02@val~relation_detr_seed42,accuracy,significant,15.351777907986493,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0024827155103755096,0.6871,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_02/b2a_mask_dim_02@val~relation_detr_seed42,edit_score,not_significant,0.4982896596207346,3,paired_delta,mixed_with_nondeterminism,uncontrolled,2.6044123969588573,0.9876,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_02/b2a_mask_dim_02@val~relation_detr_seed42,jaccard,significant,10.697126660570685,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010565105552016186,1.1449,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_02/b2a_mask_dim_02@val~relation_detr_seed42,macro_f1,significant,7.7486015113873545,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.012613775214632092,1.4477,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_02/b2a_mask_dim_02@val~relation_detr_seed42,seg_f1_10,significant,1.2936985819240254,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.019664848386705,0.6834,0,1,2,3,1,1,8,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_02/b2a_mask_dim_02@val~relation_detr_seed42,seg_f1_25,not_significant,1.06092795851861,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.03196297627639385,1.1766,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_02/b2a_mask_dim_02@val~relation_detr_seed42,seg_f1_50,significant,1.6071415746207391,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04179221108403429,1.2100,0,1,2,2,0,1,6,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_03/b2a_mask_dim_03@val~relation_detr_seed42,accuracy,significant,7.066024276399768,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.005705374842915346,1.5789,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_03/b2a_mask_dim_03@val~relation_detr_seed42,edit_score,significant,2.69100204502118,3,paired_delta,mixed_with_nondeterminism,uncontrolled,2.1021993586393313,0.7972,0,1,2,1,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_03/b2a_mask_dim_03@val~relation_detr_seed42,jaccard,significant,6.541926353600238,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0174324766320599,1.8891,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_03/b2a_mask_dim_03@val~relation_detr_seed42,macro_f1,significant,5.93895461662478,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01643632810840483,1.8864,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_mask_dim_03/b2a_mask_dim_03@val~relation_detr_seed42,seg_f1_10,significant,1.8130844968516566,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04678356182890457,1.6257,0,1,2,2,0,1,6,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_03/b2a_mask_dim_03@val~relation_detr_seed42,seg_f1_25,significant,1.9509239288089804,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0511526542264182,1.8829,0,1,2,2,0,1,6,脆い,scripts/train_b2a.py
transfer/b2a_mask_dim_03/b2a_mask_dim_03@val~relation_detr_seed42,seg_f1_50,significant,2.376595291586956,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.06248507001273657,1.8091,0,1,2,1,0,1,5,要注意,scripts/train_b2a.py
